Reporting country,Reference period,Undertaking type,Value,Item name,Item code,"Number of submissions (per reporting country, reference date and undertaking type)",Date of extraction (yyyymmdd)
SWEDEN,2023 Q3,Other undertakings,0.0,Amounts due in respect of own fund items or initial fund called up but not yet paid in,R0400,14,20250930
SWEDEN,2023 Q3,Other undertakings,3505.02666,Cash and cash equivalents,R0410,14,20250930
SWEDEN,2023 Q3,Other undertakings,520.92422,"Any other assets, not elsewhere shown",R0420,14,20250930
SWEDEN,2023 Q3,Other undertakings,205431.459414,Total assets,R0500,14,20250930
SWEDEN,2023 Q3,Other undertakings,,Liabilities,R0501,14,20250930
SWEDEN,2023 Q3,Other undertakings,467.887602,Technical provisions – non-life,R0510,14,20250930
SWEDEN,2023 Q3,Other undertakings,48.966137,Technical provisions – non-life (excluding health),R0520,14,20250930
SWEDEN,2023 Q3,Other undertakings,0.0,Technical provisions calculated as a whole,R0530,14,20250930
SWEDEN,2023 Q3,Other undertakings,46.524589,Best Estimate,R0540,14,20250930
SWEDEN,2023 Q3,Other undertakings,2.441548,Risk margin,R0550,14,20250930
SWEDEN,2023 Q3,Other undertakings,418.921465,Technical provisions - health (similar to non-life),R0560,14,20250930
SWEDEN,2023 Q3,Other undertakings,0.0,Technical provisions calculated as a whole,R0570,14,20250930
SWEDEN,2023 Q3,Other undertakings,387.865894,Best Estimate,R0580,14,20250930
SWEDEN,2023 Q3,Other undertakings,31.055572,Risk margin,R0590,14,20250930
SWEDEN,2023 Q3,Other undertakings,46335.596366,Technical provisions - life (excluding index-linked and unit-linked),R0600,14,20250930
SWEDEN,2023 Q3,Other undertakings,806.164758,Technical provisions - health (similar to life),R0610,14,20250930
SWEDEN,2023 Q3,Other undertakings,0.0,Technical provisions calculated as a whole,R0620,14,20250930
SWEDEN,2023 Q3,Other undertakings,751.136048,Best Estimate,R0630,14,20250930
SWEDEN,2023 Q3,Other undertakings,55.028709,Risk margin,R0640,14,20250930
SWEDEN,2023 Q3,Other undertakings,45529.431609,Technical provisions – life (excluding health and index-linked and unit-linked),R0650,14,20250930
SWEDEN,2023 Q3,Other undertakings,-0.0,Technical provisions calculated as a whole,R0660,14,20250930
SWEDEN,2023 Q3,Other undertakings,44084.849572,Best Estimate,R0670,14,20250930
SWEDEN,2023 Q3,Other undertakings,1444.582036,Risk margin,R0680,14,20250930
SWEDEN,2023 Q3,Other undertakings,101545.561722,Technical provisions – index-linked and unit-linked,R0690,14,20250930
SWEDEN,2023 Q3,Other undertakings,0.0,Technical provisions calculated as a whole,R0700,14,20250930
SWEDEN,2023 Q3,Other undertakings,100420.574644,Best Estimate,R0710,14,20250930
SWEDEN,2023 Q3,Other undertakings,1124.987078,Risk margin,R0720,14,20250930
SWEDEN,2023 Q3,Other undertakings,,Other technical provisions,R0730,14,20250930
SWEDEN,2023 Q3,Other undertakings,0.0,Contingent liabilities,R0740,14,20250930
SWEDEN,2023 Q3,Other undertakings,319.291821,Provisions other than technical provisions,R0750,14,20250930
SWEDEN,2023 Q3,Other undertakings,40.438239,Pension benefit obligations,R0760,14,20250930
SWEDEN,2023 Q3,Other undertakings,15.653539,Deposits from reinsurers,R0770,14,20250930
SWEDEN,2023 Q3,Other undertakings,120.82577,Deferred tax liabilities,R0780,14,20250930
SWEDEN,2023 Q3,Other undertakings,1045.288319,Derivatives,R0790,14,20250930
SWEDEN,2023 Q3,Other undertakings,2986.501015,Debts owed to credit institutions,R0800,14,20250930
SWEDEN,2023 Q3,Other undertakings,195.104512,Financial liabilities other than debts owed to credit institutions,R0810,14,20250930
SWEDEN,2023 Q3,Other undertakings,220.323302,Insurance & intermediaries payables,R0820,14,20250930
SWEDEN,2023 Q3,Other undertakings,31.226147,Reinsurance payables,R0830,14,20250930
SWEDEN,2023 Q3,Other undertakings,1886.013674,"Payables (trade, not insurance)",R0840,14,20250930
SWEDEN,2023 Q3,Other undertakings,26.01344,Subordinated liabilities,R0850,14,20250930
SWEDEN,2023 Q3,Other undertakings,0.0,Subordinated liabilities not in Basic Own Funds,R0860,14,20250930
SWEDEN,2023 Q3,Other undertakings,26.01344,Subordinated liabilities in Basic Own Funds,R0870,14,20250930
SWEDEN,2023 Q3,Other undertakings,245.167823,"Any other liabilities, not elsewhere shown",R0880,14,20250930
SWEDEN,2023 Q3,Other undertakings,155480.893292,Total liabilities,R0900,14,20250930
SWEDEN,2023 Q3,Other undertakings,49950.566122,Excess of assets over liabilities,R1000,14,20250930
SWEDEN,2023 Q4,Life undertakings,,Assets,R0001,13,20250930
SWEDEN,2023 Q4,Life undertakings,,Goodwill,R0010,13,20250930
SWEDEN,2023 Q4,Life undertakings,,Deferred acquisition costs,R0020,13,20250930
SWEDEN,2023 Q4,Life undertakings,0.0,Intangible assets,R0030,13,20250930
SWEDEN,2023 Q4,Life undertakings,0.445102,Deferred tax assets,R0040,13,20250930
SWEDEN,2023 Q4,Life undertakings,0.306904,Pension benefit surplus,R0050,13,20250930
SWEDEN,2023 Q4,Life undertakings,18.895959,"Property, plant & equipment held for own use",R0060,13,20250930
SWEDEN,2023 Q4,Life undertakings,8992.364171,Investments (other than assets held for index-linked and unit-linked contracts),R0070,13,20250930
SWEDEN,2023 Q4,Life undertakings,2.16497,Property (other than for own use),R0080,13,20250930
SWEDEN,2023 Q4,Life undertakings,1238.444222,"Holdings in related undertakings, including participations",R0090,13,20250930
SWEDEN,2023 Q4,Life undertakings,122.44369,Equities,R0100,13,20250930
SWEDEN,2023 Q4,Life undertakings,120.762648,Equities - listed,R0110,13,20250930
SWEDEN,2023 Q4,Life undertakings,1.681042,Equities - unlisted,R0120,13,20250930
SWEDEN,2023 Q4,Life undertakings,4517.739606,Bonds,R0130,13,20250930
SWEDEN,2023 Q4,Life undertakings,1460.597581,Government Bonds,R0140,13,20250930
SWEDEN,2023 Q4,Life undertakings,3052.257526,Corporate Bonds,R0150,13,20250930
SWEDEN,2023 Q4,Life undertakings,4.884499,Structured notes,R0160,13,20250930
SWEDEN,2023 Q4,Life undertakings,0.0,Collateralised securities,R0170,13,20250930
SWEDEN,2023 Q4,Life undertakings,2943.47189,Collective Investments Undertakings,R0180,13,20250930
SWEDEN,2023 Q4,Life undertakings,168.099792,Derivatives,R0190,13,20250930
SWEDEN,2023 Q4,Life undertakings,0.0,Deposits other than cash equivalents,R0200,13,20250930
SWEDEN,2023 Q4,Life undertakings,0.0,Other investments,R0210,13,20250930
SWEDEN,2023 Q4,Life undertakings,85541.865639,Assets held for index-linked and unit-linked contracts,R0220,13,20250930
SWEDEN,2023 Q4,Life undertakings,1204.128212,Loans and mortgages,R0230,13,20250930
SWEDEN,2023 Q4,Life undertakings,0.0,Loans on policies,R0240,13,20250930
SWEDEN,2023 Q4,Life undertakings,0.0,Loans and mortgages to individuals,R0250,13,20250930
SWEDEN,2023 Q4,Life undertakings,1204.128212,Other loans and mortgages,R0260,13,20250930
SWEDEN,2023 Q4,Life undertakings,7.120975,Reinsurance recoverables from:,R0270,13,20250930
SWEDEN,2023 Q4,Life undertakings,0.0,Non-life and health similar to non-life,R0280,13,20250930
SWEDEN,2023 Q4,Life undertakings,0.0,Non-life excluding health,R0290,13,20250930
SWEDEN,2023 Q4,Life undertakings,0.0,Health similar to non-life,R0300,13,20250930
SWEDEN,2023 Q4,Life undertakings,6.844039,"Life and health similar to life, excluding health and index-linked and unit-linked",R0310,13,20250930
SWEDEN,2023 Q4,Life undertakings,5.683106,Health similar to life,R0320,13,20250930
SWEDEN,2023 Q4,Life undertakings,1.160934,Life excluding health and index-linked and unit-linked,R0330,13,20250930
SWEDEN,2023 Q4,Life undertakings,0.276936,Life index-linked and unit-linked,R0340,13,20250930
SWEDEN,2023 Q4,Life undertakings,0.0,Deposits to cedants,R0350,13,20250930
SWEDEN,2023 Q4,Life undertakings,15.57265,Insurance and intermediaries receivables,R0360,13,20250930
SWEDEN,2023 Q4,Life undertakings,1.049875,Reinsurance receivables,R0370,13,20250930
SWEDEN,2023 Q4,Life undertakings,617.358302,"Receivables (trade, not insurance)",R0380,13,20250930
SWEDEN,2023 Q4,Life undertakings,0.0,Own shares (held directly),R0390,13,20250930
SWEDEN,2023 Q4,Life undertakings,0.0,Amounts due in respect of own fund items or initial fund called up but not yet paid in,R0400,13,20250930
SWEDEN,2023 Q4,Life undertakings,1287.873986,Cash and cash equivalents,R0410,13,20250930
SWEDEN,2023 Q4,Life undertakings,375.72846,"Any other assets, not elsewhere shown",R0420,13,20250930
SWEDEN,2023 Q4,Life undertakings,98062.710235,Total assets,R0500,13,20250930
SWEDEN,2023 Q4,Life undertakings,,Liabilities,R0501,13,20250930
SWEDEN,2023 Q4,Life undertakings,0.339633,Technical provisions – non-life,R0510,13,20250930
SWEDEN,2023 Q4,Life undertakings,0.0,Technical provisions – non-life (excluding health),R0520,13,20250930
SWEDEN,2023 Q4,Life undertakings,0.0,Technical provisions calculated as a whole,R0530,13,20250930
SWEDEN,2023 Q4,Life undertakings,0.0,Best Estimate,R0540,13,20250930
SWEDEN,2023 Q4,Life undertakings,0.0,Risk margin,R0550,13,20250930
SWEDEN,2023 Q4,Life undertakings,0.339633,Technical provisions - health (similar to non-life),R0560,13,20250930
SWEDEN,2023 Q4,Life undertakings,0.0,Technical provisions calculated as a whole,R0570,13,20250930
SWEDEN,2023 Q4,Life undertakings,0.329466,Best Estimate,R0580,13,20250930
SWEDEN,2023 Q4,Life undertakings,0.010167,Risk margin,R0590,13,20250930
SWEDEN,2023 Q4,Life undertakings,8262.796101,Technical provisions - life (excluding index-linked and unit-linked),R0600,13,20250930
SWEDEN,2023 Q4,Life undertakings,134.520704,Technical provisions - health (similar to life),R0610,13,20250930
SWEDEN,2023 Q4,Life undertakings,0.0,Technical provisions calculated as a whole,R0620,13,20250930
SWEDEN,2023 Q4,Life undertakings,128.556088,Best Estimate,R0630,13,20250930
SWEDEN,2023 Q4,Life undertakings,5.964616,Risk margin,R0640,13,20250930
SWEDEN,2023 Q4,Life undertakings,8128.275397,Technical provisions – life (excluding health and index-linked and unit-linked),R0650,13,20250930
SWEDEN,2023 Q4,Life undertakings,0.0,Technical provisions calculated as a whole,R0660,13,20250930
SWEDEN,2023 Q4,Life undertakings,7980.110623,Best Estimate,R0670,13,20250930
SWEDEN,2023 Q4,Life undertakings,148.164773,Risk margin,R0680,13,20250930
SWEDEN,2023 Q4,Life undertakings,83530.836547,Technical provisions – index-linked and unit-linked,R0690,13,20250930
SWEDEN,2023 Q4,Life undertakings,0.0,Technical provisions calculated as a whole,R0700,13,20250930
SWEDEN,2023 Q4,Life undertakings,83026.561746,Best Estimate,R0710,13,20250930
SWEDEN,2023 Q4,Life undertakings,504.2748,Risk margin,R0720,13,20250930
SWEDEN,2023 Q4,Life undertakings,,Other technical provisions,R0730,13,20250930
SWEDEN,2023 Q4,Life undertakings,250.866279,Contingent liabilities,R0740,13,20250930
SWEDEN,2023 Q4,Life undertakings,0.0,Provisions other than technical provisions,R0750,13,20250930
SWEDEN,2023 Q4,Life undertakings,8.182159,Pension benefit obligations,R0760,13,20250930
SWEDEN,2023 Q4,Life undertakings,11.389198,Deposits from reinsurers,R0770,13,20250930
SWEDEN,2023 Q4,Life undertakings,7.655164,Deferred tax liabilities,R0780,13,20250930
SWEDEN,2023 Q4,Life undertakings,315.135155,Derivatives,R0790,13,20250930
SWEDEN,2023 Q4,Life undertakings,0.0,Debts owed to credit institutions,R0800,13,20250930
SWEDEN,2023 Q4,Life undertakings,20.392146,Financial liabilities other than debts owed to credit institutions,R0810,13,20250930
SWEDEN,2023 Q4,Life undertakings,34.4091,Insurance & intermediaries payables,R0820,13,20250930
SWEDEN,2023 Q4,Life undertakings,1.809937,Reinsurance payables,R0830,13,20250930
SWEDEN,2023 Q4,Life undertakings,121.377802,"Payables (trade, not insurance)",R0840,13,20250930
SWEDEN,2023 Q4,Life undertakings,101.748378,Subordinated liabilities,R0850,13,20250930
SWEDEN,2023 Q4,Life undertakings,0.0,Subordinated liabilities not in Basic Own Funds,R0860,13,20250930
SWEDEN,2023 Q4,Life undertakings,101.748378,Subordinated liabilities in Basic Own Funds,R0870,13,20250930
SWEDEN,2023 Q4,Life undertakings,756.346351,"Any other liabilities, not elsewhere shown",R0880,13,20250930
SWEDEN,2023 Q4,Life undertakings,93423.28395,Total liabilities,R0900,13,20250930
SWEDEN,2023 Q4,Life undertakings,4639.426285,Excess of assets over liabilities,R1000,13,20250930
SWEDEN,2023 Q4,Non-Life undertakings,,Assets,R0001,87,20250930
SWEDEN,2023 Q4,Non-Life undertakings,,Goodwill,R0010,87,20250930
SWEDEN,2023 Q4,Non-Life undertakings,,Deferred acquisition costs,R0020,87,20250930
SWEDEN,2023 Q4,Non-Life undertakings,0.272169,Intangible assets,R0030,87,20250930
SWEDEN,2023 Q4,Non-Life undertakings,19.152313,Deferred tax assets,R0040,87,20250930
SWEDEN,2023 Q4,Non-Life undertakings,36.01648,Pension benefit surplus,R0050,87,20250930
SWEDEN,2023 Q4,Non-Life undertakings,475.278188,"Property, plant & equipment held for own use",R0060,87,20250930
SWEDEN,2023 Q4,Non-Life undertakings,41426.387293,Investments (other than assets held for index-linked and unit-linked contracts),R0070,87,20250930
SWEDEN,2023 Q4,Non-Life undertakings,684.884864,Property (other than for own use),R0080,87,20250930
SWEDEN,2023 Q4,Non-Life undertakings,7430.608846,"Holdings in related undertakings, including participations",R0090,87,20250930
SWEDEN,2023 Q4,Non-Life undertakings,6597.646787,Equities,R0100,87,20250930
SWEDEN,2023 Q4,Non-Life undertakings,3148.730542,Equities - listed,R0110,87,20250930
SWEDEN,2023 Q4,Non-Life undertakings,3448.916245,Equities - unlisted,R0120,87,20250930
SWEDEN,2023 Q4,Non-Life undertakings,16751.088675,Bonds,R0130,87,20250930
SWEDEN,2023 Q4,Non-Life undertakings,4000.730839,Government Bonds,R0140,87,20250930
SWEDEN,2023 Q4,Non-Life undertakings,12704.316291,Corporate Bonds,R0150,87,20250930
SWEDEN,2023 Q4,Non-Life undertakings,1.730458,Structured notes,R0160,87,20250930
SWEDEN,2023 Q4,Non-Life undertakings,44.311086,Collateralised securities,R0170,87,20250930
SWEDEN,2023 Q4,Non-Life undertakings,9761.061721,Collective Investments Undertakings,R0180,87,20250930
SWEDEN,2023 Q4,Non-Life undertakings,174.965207,Derivatives,R0190,87,20250930
SWEDEN,2023 Q4,Non-Life undertakings,20.519165,Deposits other than cash equivalents,R0200,87,20250930
SWEDEN,2023 Q4,Non-Life undertakings,5.612027,Other investments,R0210,87,20250930
SWEDEN,2023 Q4,Non-Life undertakings,0.0,Assets held for index-linked and unit-linked contracts,R0220,87,20250930
SWEDEN,2023 Q4,Non-Life undertakings,1726.050649,Loans and mortgages,R0230,87,20250930
SWEDEN,2023 Q4,Non-Life undertakings,8.955385,Loans on policies,R0240,87,20250930
SWEDEN,2023 Q4,Non-Life undertakings,0.0,Loans and mortgages to individuals,R0250,87,20250930
SWEDEN,2023 Q4,Non-Life undertakings,1717.095264,Other loans and mortgages,R0260,87,20250930
SWEDEN,2023 Q4,Non-Life undertakings,3086.292702,Reinsurance recoverables from:,R0270,87,20250930
SWEDEN,2023 Q4,Non-Life undertakings,2961.770776,Non-life and health similar to non-life,R0280,87,20250930
SWEDEN,2023 Q4,Non-Life undertakings,2848.387081,Non-life excluding health,R0290,87,20250930
SWEDEN,2023 Q4,Non-Life undertakings,113.383695,Health similar to non-life,R0300,87,20250930
SWEDEN,2023 Q4,Non-Life undertakings,124.521927,"Life and health similar to life, excluding health and index-linked and unit-linked",R0310,87,20250930
SWEDEN,2023 Q4,Non-Life undertakings,0.0,Health similar to life,R0320,87,20250930
SWEDEN,2023 Q4,Non-Life undertakings,124.521927,Life excluding health and index-linked and unit-linked,R0330,87,20250930
SWEDEN,2023 Q4,Non-Life undertakings,0.0,Life index-linked and unit-linked,R0340,87,20250930
SWEDEN,2023 Q4,Non-Life undertakings,155.86325,Deposits to cedants,R0350,87,20250930
SWEDEN,2023 Q4,Non-Life undertakings,952.296183,Insurance and intermediaries receivables,R0360,87,20250930
SWEDEN,2023 Q4,Non-Life undertakings,292.270383,Reinsurance receivables,R0370,87,20250930
SWEDEN,2023 Q4,Non-Life undertakings,1297.735357,"Receivables (trade, not insurance)",R0380,87,20250930
SWEDEN,2023 Q4,Non-Life undertakings,3.913835,Own shares (held directly),R0390,87,20250930
SWEDEN,2023 Q4,Non-Life undertakings,0.0,Amounts due in respect of own fund items or initial fund called up but not yet paid in,R0400,87,20250930
SWEDEN,2023 Q4,Non-Life undertakings,1694.600445,Cash and cash equivalents,R0410,87,20250930
SWEDEN,2023 Q4,Non-Life undertakings,649.089279,"Any other assets, not elsewhere shown",R0420,87,20250930
SWEDEN,2023 Q4,Non-Life undertakings,51815.218528,Total assets,R0500,87,20250930
SWEDEN,2023 Q4,Non-Life undertakings,,Liabilities,R0501,87,20250930
SWEDEN,2023 Q4,Non-Life undertakings,14374.888646,Technical provisions – non-life,R0510,87,20250930
SWEDEN,2023 Q4,Non-Life undertakings,11405.853362,Technical provisions – non-life (excluding health),R0520,87,20250930
SWEDEN,2023 Q4,Non-Life undertakings,0.0,Technical provisions calculated as a whole,R0530,87,20250930
SWEDEN,2023 Q4,Non-Life undertakings,10854.721507,Best Estimate,R0540,87,20250930
SWEDEN,2023 Q4,Non-Life undertakings,551.131855,Risk margin,R0550,87,20250930
SWEDEN,2023 Q4,Non-Life undertakings,2969.035326,Technical provisions - health (similar to non-life),R0560,87,20250930
SWEDEN,2023 Q4,Non-Life undertakings,0.0,Technical provisions calculated as a whole,R0570,87,20250930
SWEDEN,2023 Q4,Non-Life undertakings,2750.39838,Best Estimate,R0580,87,20250930
SWEDEN,2023 Q4,Non-Life undertakings,218.636946,Risk margin,R0590,87,20250930
SWEDEN,2023 Q4,Non-Life undertakings,3166.697218,Technical provisions - life (excluding index-linked and unit-linked),R0600,87,20250930
SWEDEN,2023 Q4,Non-Life undertakings,887.78628,Technical provisions - health (similar to life),R0610,87,20250930
SWEDEN,2023 Q4,Non-Life undertakings,0.0,Technical provisions calculated as a whole,R0620,87,20250930
SWEDEN,2023 Q4,Non-Life undertakings,867.10384,Best Estimate,R0630,87,20250930
